"","STATECD","COUNTYCD","PLOT","CONDID","CYCLE","uniq_obs_unit_id","uniq_spl_unit_id","fortypcd","owngrpcd","owncd","aspect","aspect_rad","aspect_sin","aspect_cos","slope","adforcd","cpa","mean_dia","mean_actualht","mean_HD","diversity","num_trees","num_species","qmd","tph","baph","sdi","ownership","nf_np"
"232051",21,147,19,1,6,"21_147_19_1_6","21_147_19_1",504,10,11,20,0.349065850398866,0.342020143325669,0.939692620785908,32,802,19.7808168740344,17.6892857142857,13.9119428571429,85.5352079891421,5.20098001197932,14,6,72.8811827291517,719.309173037861,7.60125311709543,3905.30735656452,"Daniel Boone","National Forest"
"232065",21,147,19,1,7,"21_147_19_1_7","21_147_19_1",503,10,11,20,0.349065850398866,0.342020143325669,0.939692620785908,32,802,20.9667341442014,19.1044285714286,14.3038285714286,80.1707514476239,6.10748003888746,14,7,78.0193571109119,548.936993125534,7.73418611875959,3324.67489110167,"Daniel Boone","National Forest"
"232079",21,147,19,1,8,"21_147_19_1_8","21_147_19_1",504,10,11,19,0.331612557878923,0.325568154457157,0.945518575599317,30,802,26.821909845059,21.082,17.1391384615385,85.4776811638494,6.32570490835827,13,7,82.4647683074415,363.693910834573,8.32310096667167,2407.62456594362,"Daniel Boone","National Forest"
"232092",21,147,19,2,6,"21_147_19_2_6","21_147_19_2",503,10,11,290,5.06145483078356,-0.939692620785909,0.342020143325668,17,802,0.892138481173856,3.7465,4.3434,117.042748917749,1.75476535060332,4,2,7.60728939899094,740.972329163846,0.841936816023771,107.008413566285,"Daniel Boone","National Forest"
"232096",21,147,19,2,7,"21_147_19_2_7","21_147_19_2",503,10,11,294,5.13126800086333,-0.913545457642601,0.406736643075801,20,802,1.73451538690412,5.334,5.2832,100.524886877828,1.88988157484231,3,2,9.38426022657087,555.729246872884,1.28120819829704,112.410584529905,"Daniel Boone","National Forest"
"232099",21,147,19,2,8,"21_147_19_2_8","21_147_19_2",503,10,11,297,5.18362787842316,-0.891006524188368,0.453990499739547,22,802,4.20620821202027,10.541,9.0678,87.5698623956688,2.82842712474619,4,3,21.6332860194655,400.227969339191,2.31627944254012,309.329201334593,"Daniel Boone","National Forest"
"232103",21,147,20,1,5,"21_147_20_1_5","21_147_20_1",519,10,11,77,1.34390352403563,0.974370064785235,0.224951054343865,19,802,30.5047231472983,10.3137368421053,10.5236210526316,122.004752805992,4.8756701880264,38,8,71.3459731449505,3802.16570872232,15.9822007169279,19949.4496161407,"Daniel Boone","National Forest"
"232141",21,147,20,1,6,"21_147_20_1_6","21_147_20_1",519,10,11,63,1.09955742875643,0.891006524188368,0.453990499739547,19,802,35.7424000275329,11.1945853658537,10.7349073170732,110.173814180719,4.57241352507311,41,8,79.5668936430222,3846.77841585822,19.0601578739907,24044.4342297355,"Daniel Boone","National Forest"
"232182",21,147,20,1,7,"21_147_20_1_7","21_147_20_1",503,10,11,63,1.09955742875643,0.891006524188368,0.453990499739547,19,802,38.5867354661459,13.0048,12.85494,107.477600906225,5.65521459429395,40,9,89.4995951275759,2980.04661391795,18.3763975129151,22497.6813173515,"Daniel Boone","National Forest"
"232222",21,147,20,1,8,"21_147_20_1_8","21_147_20_1",503,10,11,72,1.25663706143592,0.951056516295154,0.309016994374947,20,802,49.8833674547669,14.1807659574468,14.3645106382979,111.026855367871,4.96245097916197,47,9,106.032755580528,3084.14293056839,21.7316180321199,30563.8217738325,"Daniel Boone","National Forest"
"232269",21,147,21,1,5,"21_147_21_1_5","21_147_21_1",503,10,11,200,3.49065850398866,-0.342020143325669,-0.939692620785908,45,802,65.8414529304485,22.4443636363636,18.0801818181818,92.122078204036,6.80995904049642,22,11,118.106449408997,1008.64857197926,19.28706820614,11884.499939218,"Daniel Boone","National Forest"
"232292",21,147,21,1,6,"21_147_21_1_6","21_147_21_1",503,10,11,205,3.57792496658838,-0.422618261740699,-0.90630778703665,40,802,88.1016565051534,20.0387857142857,17.1776571428571,102.386496056929,9.77062233794328,28,14,127.504711112962,1949.7348858127,24.6504968532031,25976.883638358,"Daniel Boone","National Forest"
"232321",21,147,21,1,7,"21_147_21_1_7","21_147_21_1",504,10,11,205,3.57792496658838,-0.422618261740699,-0.90630778703665,40,802,99.2243090049869,21.7442142857143,18.6472285714286,99.0070527015998,9.29865392091791,28,13,134.27570122699,1608.99052598805,26.925252201434,23293.3120827404,"Daniel Boone","National Forest"
"232349",21,147,21,1,8,"21_147_21_1_8","21_147_21_1",504,10,11,219,3.82227106186758,-0.629320391049838,-0.777145961456971,46,802,76.1425399374861,20.3729166666667,15.5702,89.2689848492437,7.74488252682961,24,10,119.103251559309,1379.13473656119,20.5516629276216,16470.4698749572,"Daniel Boone","National Forest"
"232373",21,147,22,1,5,"21_147_22_1_5","21_147_22_1",801,10,11,328,5.7246799465414,-0.529919264233206,0.848048096156425,19,802,204.042641165836,26.9898518518519,17.8364444444444,80.2867334917962,4.19669786546251,27,7,182.09107471812,1594.11962360942,42.1608665061839,37629.2957838142,"Daniel Boone","National Forest"
"232400",21,147,22,1,6,"21_147_22_1_6","21_147_22_1",801,10,11,328,5.7246799465414,-0.529919264233206,0.848048096156425,19,802,207.970558924978,29.0688888888889,18.7508444444444,77.051282214353,4.19669786546251,27,7,189.077709188577,1253.37526378476,45.2249474866876,31429.0125826405,"Daniel Boone","National Forest"
"232427",21,147,22,1,7,"21_147_22_1_7","21_147_22_1",801,10,11,352,6.14355896702004,-0.139173100960066,0.99026806874157,19,802,175.116706936126,27.74696,18.921984,80.6687655718264,4.05369216673397,25,7,174.467680044185,1053.26127911517,38.8394717858249,23212.9617707458,"Daniel Boone","National Forest"
"232508",21,147,24,1,5,"21_147_24_1_5","21_147_24_1",162,10,11,95,1.65806278939461,0.996194698091746,-0.0871557427476582,32,802,74.304533277425,20.2988333333333,17.7376666666667,108.348254577139,8.04402093839067,36,11,140.790483897173,1898.32992492945,25.0626929444746,29653.3475569534,"Daniel Boone","National Forest"
"232544",21,147,24,1,6,"21_147_24_1_6","21_147_24_1",506,10,11,84,1.46607657167524,0.994521895368273,0.104528463267653,37,802,43.6283644040753,14.9134285714286,13.2196114285714,105.629614010469,7.76366195771508,35,10,107.03350239995,2735.31992211245,16.7371824293019,27518.780936742,"Daniel Boone","National Forest"
"232579",21,147,24,1,7,"21_147_24_1_7","21_147_24_1",506,10,11,88,1.53588974175501,0.999390827019096,0.0348994967025011,37,802,50.6924278428313,14.803641025641,12.3639384615385,110.793430170077,8.16381638548931,39,10,114.15569334904,3305.92007136397,20.0627527387867,36882.2870708558,"Daniel Boone","National Forest"
"232618",21,147,24,1,8,"21_147_24_1_8","21_147_24_1",506,10,11,86,1.50098315671512,0.997564050259824,0.0697564737441255,35,802,67.3756495743919,16.3195,13.8303,113.841081434799,8.02318316102274,40,10,127.868756590498,3320.79097374261,24.4206764115614,44446.7851989474,"Daniel Boone","National Forest"
"232658",21,147,25,1,5,"21_147_25_1_5","21_147_25_1",405,10,11,241,4.20624349730633,-0.874619707139396,-0.484809620246337,9,802,26.3434933426158,19.939,15.33525,86.256309663159,5.75333098710718,16,7,92.4211033043861,749.05097779513,10.6226033979068,5954.09766111487,"Daniel Boone","National Forest"
"232674",21,147,25,1,6,"21_147_25_1_6","21_147_25_1",405,10,11,231,4.0317105721069,-0.777145961456971,-0.629320391049837,12,802,26.9682965737494,27.5844,21.09216,77.8273048360372,2.87174588749259,10,3,92.1015347972009,148.709023786343,9.90714873850679,1175.51325268618,"Daniel Boone","National Forest"
"232684",21,147,25,1,7,"21_147_25_1_7","21_147_25_1",506,10,11,231,4.0317105721069,-0.777145961456971,-0.629320391049837,12,802,25.1776887675909,30.0082857142857,20.1168,77.7181834550488,3.17003282492367,7,4,88.0274003478462,274.468496562767,9.13637063710086,2017.65115216586,"Daniel Boone","National Forest"
"232691",21,147,25,1,8,"21_147_25_1_8","21_147_25_1",506,10,11,240,4.18879020478639,-0.866025403784438,-0.5,8,802,21.8119731409254,10.5932941176471,8.60611764705882,120.222948876004,3.61422976971784,17,6,77.5632160498777,2638.01585920936,9.4848744816188,15827.6653438721,"Daniel Boone","National Forest"
"232708",21,147,27,1,6,"21_147_27_1_6","21_147_27_1",515,10,11,215,3.75245789178781,-0.573576436351046,-0.819152044288992,26,802,83.7601845058469,20.4372307692308,15.3650461538462,86.8609103288716,8.40699077451789,39,11,145.671159094723,1772.57045215303,28.5447114561557,29245.562555464,"Daniel Boone","National Forest"
"232747",21,147,27,1,7,"21_147_27_1_7","21_147_27_1",515,10,11,215,3.75245789178781,-0.573576436351046,-0.819152044288992,26,802,38.8658214979724,21.0589090909091,16.7778545454545,82.8840816711303,5.00087084415473,22,9,103.694236213977,497.532032242282,14.0092542451494,4757.17460702232,"Daniel Boone","National Forest"
"232769",21,147,28,1,5,"21_147_28_1_5","21_147_28_1",506,10,11,139,2.42600766027212,0.656059028990507,-0.754709580222772,18,802,23.2499700449621,5.97876923076923,7.90135384615385,168.79506865884,5.57171559174819,39,6,54.4093849992811,6542.99148969819,12.9266483244747,22221.5688260941,"Daniel Boone","National Forest"
"232808",21,147,28,1,6,"21_147_28_1_6","21_147_28_1",516,10,11,105,1.83259571459405,0.965925826289068,-0.258819045102521,22,802,19.3956598653881,5.53426923076923,8.05961538461539,172.150596526243,5.46653654845197,52,11,48.9324259361826,8610.40719965603,15.0530842614814,24664.2750479154,"Daniel Boone","National Forest"
"232860",21,147,28,1,7,"21_147_28_1_7","21_147_28_1",516,10,11,105,1.83259571459405,0.965925826289068,-0.258819045102521,22,802,24.8207208282122,9.20557575757576,11.0744,140.838038155385,8.74621208855565,33,11,61.5382821339693,4068.5555566538,14.663788788923,16836.8348546502,"Daniel Boone","National Forest"
"232893",21,147,28,1,8,"21_147_28_1_8","21_147_28_1",506,10,11,110,1.91986217719376,0.939692620785908,-0.342020143325669,22,802,57.456373548376,13.6462745098039,14.2000941176471,120.469657711496,10.6859743088308,51,15,112.475261173291,3825.11525973224,24.9710639915273,41670.9030685882,"Daniel Boone","National Forest"
"232944",21,147,28,2,6,"21_147_28_2_6","21_147_28_2",503,10,11,110,1.91986217719376,0.939692620785908,-0.342020143325669,19,802,12.3350625454141,14.19225,12.5349,137.888221367673,2.82842712474619,8,3,53.3502799617771,800.455938678383,3.88619425713717,2634.10888862221,"Daniel Boone","National Forest"
"232952",21,147,28,2,7,"21_147_28_2_7","21_147_28_2",503,10,11,110,1.91986217719376,0.939692620785908,-0.342020143325669,19,802,15.2629618846693,21.7593333333333,16.256,81.5377254324623,1.5691925832142,6,2,60.2777910013298,259.597594184133,4.34800772004299,1039.19024226076,"Daniel Boone","National Forest"
"233039",21,147,30,1,5,"21_147_30_1_5","21_147_30_1",103,10,11,275,4.79965544298441,-0.996194698091746,0.0871557427476579,8,802,63.5565889658838,27.4417692307692,24.2902153846154,92.9058922964122,1.1770645027989,26,2,144.729413969656,386.643461844492,24.464061258402,6313.15170035118,"Daniel Boone","National Forest"
"233065",21,147,30,1,6,"21_147_30_1_6","21_147_30_1",103,10,11,280,4.88692190558412,-0.984807753012208,0.17364817766693,8,802,43.7077384629757,30.5162857142857,24.7105714285714,83.9334644856476,1.29345720901131,14,2,118.042520508502,208.19263330088,16.2739095103909,2450.91920164361,"Daniel Boone","National Forest"
"233079",21,147,30,1,7,"21_147_30_1_7","21_147_30_1",103,10,11,283,4.93928178314395,-0.974370064785235,0.224951054343865,8,802,46.443593998326,35.0058181818182,28.1524363636364,81.8301848612824,1,11,1,117.772215908507,163.579926164977,16.1994638603883,1918.64957256125,"Daniel Boone","National Forest"
"233090",21,147,30,1,8,"21_147_30_1_8","21_147_30_1",103,10,11,283,4.93928178314395,-0.974370064785235,0.224951054343865,8,802,42.3115850488407,30.861,25.54224,87.3661122806068,1.894645708138,10,3,108.107663687641,489.453383610997,14.0236444532418,5003.71855020136,"Daniel Boone","National Forest"
"233100",21,147,30,2,5,"21_147_30_2_5","21_147_30_2",163,10,11,74,1.2915436464758,0.961261695938319,0.275637355816999,12,802,3.64867647467115,15.4093333333333,15.1384,105,3,3,3,30.2633298894884,214.98488704823,1.65323305513236,284.787641260202,"Daniel Boone","National Forest"
"233103",21,147,30,2,6,"21_147_30_2_6","21_147_30_2",503,10,11,74,1.2915436464758,0.961261695938319,0.275637355816999,12,802,2.9054294317052,30.226,17.0688,56.4705882352941,1,1,1,30.226,14.8709023786343,1.06702920008818,19.6603024980262,"Daniel Boone","National Forest"
"233104",21,147,30,2,7,"21_147_30_2_7","21_147_30_2",503,10,11,79,1.37881010907552,0.981627183447664,0.190808995376545,15,802,3.34120507730409,17.272,10.5156,97.7890909090909,2,2,2,31.8726989130196,200.113984669596,1.29091367965193,288.075658322795,"Daniel Boone","National Forest"
"233106",21,147,30,2,8,"21_147_30_2_8","21_147_30_2",503,10,11,79,1.37881010907552,0.981627183447664,0.190808995376545,15,802,5.1663344639012,17.9493333333333,11.8872,81.9638648860958,1.88988157484231,3,2,37.3699523146605,214.98488704823,2.01172233320042,399.529175001024,"Daniel Boone","National Forest"
"233109",21,147,31,1,5,"21_147_31_1_5","21_147_31_1",508,10,11,305,5.32325421858271,-0.819152044288992,0.573576436351046,7,802,100.261758802957,20.7577446808511,16.5240510638298,90.5765394486085,6.52136443363456,47,10,164.306983162615,2402.65421091908,34.9245742204006,48090.6969814221,"Daniel Boone","National Forest"
"233157",21,147,31,1,6,"21_147_31_1_6","21_147_31_1",506,10,11,305,5.32325421858271,-0.819152044288992,0.573576436351046,7,802,113.491361810796,22.0556666666667,17.6022,90.8991793755373,5.60054437475697,48,9,172.700575378312,2076.78075347306,38.6357490240781,45028.6637522191,"Daniel Boone","National Forest"
"233206",21,147,31,1,7,"21_147_31_1_7","21_147_31_1",508,10,11,305,5.32325421858271,-0.819152044288992,0.573576436351046,7,802,129.227469844233,23.03272,18.769584,95.8054471478399,5.19541584001809,50,9,182.884233284338,2106.52255823033,43.8819105498132,50072.6880094416,"Daniel Boone","National Forest"
"233256",21,147,31,1,8,"21_147_31_1_8","21_147_31_1",508,10,11,300,5.23598775598299,-0.866025403784439,0.5,12,802,148.134913701398,24.7904,20.647152,91.5007428941401,5.19541584001809,50,9,193.281816961658,1595.40601849335,47.6013310211004,41442.8548918572,"Daniel Boone","National Forest"
"233306",21,147,32,1,5,"21_147_32_1_5","21_147_32_1",515,10,11,61,1.06465084371654,0.874619707139396,0.484809620246337,22,802,209.534039470412,33.4645,26.6065,91.3175555029753,6.5793088106914,24,11,184.460319223404,868.018196824204,40.2616340818389,20919.1945390358,"Daniel Boone","National Forest"
"233330",21,147,32,1,6,"21_147_32_1_6","21_147_32_1",801,10,11,61,1.06465084371654,0.874619707139396,0.484809620246337,23,802,168.178055306703,37.6965882352941,30.7130823529412,85.8353712993491,4.51264451605214,17,7,164.327792573259,252.805340436783,31.5382064050074,5061.09300510158,"Daniel Boone","National Forest"
"233347",21,147,32,1,7,"21_147_32_1_7","21_147_32_1",515,10,11,58,1.01229096615671,0.848048096156426,0.529919264233205,27,802,233.766950616442,35.5489565217391,27.2729739130435,93.144530338819,5.61156780622292,23,9,191.831219367443,853.14729444557,43.6909175326105,21895.3231326026,"Daniel Boone","National Forest"
"233370",21,147,32,1,8,"21_147_32_1_8","21_147_32_1",520,10,11,59,1.02974425867665,0.857167300702112,0.515038074910054,22,802,217.101265895295,35.0882857142857,27.6352,98.4054615202333,4.7851789717534,21,8,182.155547036043,823.405489688302,39.793598914335,19447.585815806,"Daniel Boone","National Forest"
"233391",21,147,32,2,6,"21_147_32_2_6","21_147_32_2",502,10,11,61,1.06465084371654,0.874619707139396,0.484809620246337,24,802,58.9510249759584,30.6916666666667,21.5392,107.910114814833,3.77976314968462,6,4,95.0180696288869,429.96977409646,11.0711242763366,3573.21186624231,"Daniel Boone","National Forest"
"233397",21,147,34,1,5,"21_147_34_1_5","21_147_34_1",503,10,11,55,0.959931088596881,0.819152044288992,0.573576436351046,34,802,83.285642033443,21.4085714285714,19.2568285714286,105.806184824005,4.30735329398035,28,6,132.607462173137,927.501806338742,23.2560750373256,13160.6770041374,"Daniel Boone","National Forest"
"233426",21,147,34,1,6,"21_147_34_1_6","21_147_34_1",503,10,11,73,1.27409035395586,0.956304755963035,0.292371704722737,35,802,82.5156372531351,21.3265925925926,19.1008,106.872326209116,5.1248687584384,27,7,133.337420359028,912.630903960107,21.339317680918,13064.2683924023,"Daniel Boone","National Forest"
"233453",21,147,34,1,7,"21_147_34_1_7","21_147_34_1",503,10,11,67,1.1693705988362,0.92050485345244,0.390731128489274,33,802,92.8759065222598,21.0031724137931,19.9801655172414,113.691697711103,5.4992650764404,29,8,137.352716463854,1112.7448886297,23.1646787286494,16705.7617705941,"Daniel Boone","National Forest"
"233482",21,147,37,1,5,"21_147_37_1_5","21_147_37_1",506,10,11,87,1.51843644923507,0.998629534754574,0.052335956242944,25,802,46.2972629958942,17.9805263157895,13.8443368421053,114.718114022475,8.1744188771077,19,10,100.475863589222,1304.78022466801,12.5304863270274,11860.1001315124,"Daniel Boone","National Forest"
"233502",21,147,37,1,6,"21_147_37_1_6","21_147_37_1",506,10,11,135,2.35619449019234,0.707106781186548,-0.707106781186547,28,802,58.7728293647729,20.0279,16.01724,98.1603333267163,6.98229686049661,20,8,108.259138533428,1149.27894713432,16.2934601757849,11775.5978586021,"Daniel Boone","National Forest"
"233523",21,147,37,1,7,"21_147_37_1_7","21_147_37_1",504,10,11,135,2.35619449019234,0.707106781186548,-0.707106781186547,28,802,63.0294450536202,20.8153,16.62684,105.145368116309,6.98229686049661,20,8,112.983185810987,1149.27894713432,16.427278067733,12611.1447777871,"Daniel Boone","National Forest"
"233543",21,147,37,1,8,"21_147_37_1_8","21_147_37_1",504,10,11,165,2.87979326579064,0.258819045102521,-0.965925826289068,28,802,68.5775254333816,21.5779047619048,16.4882285714286,100.001120570216,6.84238782233537,21,8,119.482096767675,1164.14984951296,18.5206491290713,13974.0348466825,"Daniel Boone","National Forest"
"233564",21,147,37,2,5,"21_147_37_2_5","21_147_37_2",702,10,11,117,2.04203522483337,0.891006524188368,-0.453990499739547,35,802,16.3518545775301,16.9025454545455,12.9124363636364,106.153437744515,7.53693041596068,11,8,69.1719930607757,1015.44082572661,7.62468642721711,5069.72753269179,"Daniel Boone","National Forest"
